origin,Unnamed: 0,id,text,retweetCount,CreatedAt,author.id,author.userName,author.followers,author.following,author.createdAt,isRetweet,date,createdDate,misinformation,stance,isUSRelated
T2,1361429,1472572838548852738,"House-passed bill featured:
-parole program w/ temporary work authorization &amp; deportation protections for some undocumented immigrants 
-recapture of unused visas going back decades 
-path to speed up status adjustments, bypass per-country caps &amp; other limits
-new fees; USCIS $$",13,Sun Dec 19 14:21:38 +0000 2021,116953703,ellengilmer,23199,1970,Wed Feb 24 02:47:04 +0000 2010,False,2021-12-19 06:21:38,2021-12-19,T,U,1
T2,1414373,1480553446839304196,"And in case you missed it last week, efforts on Capitol Hill to advance immigration measures haven't died, though their path forward remains uncertain

https://t.co/ncGJRA133L",10,Mon Jan 10 14:53:43 +0000 2022,116953703,ellengilmer,23199,1970,Wed Feb 24 02:47:04 +0000 2010,False,2022-01-10 06:53:43,2022-01-10,T,U,1
T2,1478419,1479144461095645193,"NEW: Democrats are in active discussions to secure immigration measures in any future prospective deal on BBB, despite procedural defeats on immigration and broader uncertainty in light of Manchin's refusal to support the House-passed bill

https://t.co/ncGJRA133L (no paywall)",73,Thu Jan 06 17:34:55 +0000 2022,116953703,ellengilmer,23199,1970,Wed Feb 24 02:47:04 +0000 2010,False,2022-01-06 09:34:55,2022-01-06,T,U,1
T2,1125095,1476610074374148100,"@USCIS Improve ur speed take resolution on this year and don't waste a GC which can result  in a family to wait more then a decade in backlog slavery.

Acknowledge work of backlogged immigrants by reducing there anxiety and stress https://t.co/mTniRYEPEz",1,Thu Dec 30 17:44:10 +0000 2021,1293455493457776640,equalitywarrio5,281,270,Wed Aug 12 07:53:22 +0000 2020,False,2021-12-30 09:44:10,2021-12-30,T,P,1
T4,231342,1780050886066389482,"@USCIS Why .@USCIS .@USCISDirector can't process i765 , i485 and i131 togather for employment immigrants and issue EAD, AP with recipient of i485  ?

For employment immigrants what additionally you will check if perm and i140 approved?

Process smartly instead of wasting 3 resources ? https://t.co/T1wB3ByVix",1,Tue Apr 16 01:49:37 +0000 2024,1293455493457776640,equalitywarrio5,283,270,Wed Aug 12 07:53:22 +0000 2020,False,2024-04-15 18:49:37,2024-04-15,UV,P,1
T2,1444891,1480250495054671874,"#democrats .@potus .@VP 

Do you have any intentions to pass any immigration provisions then change this first ?",8,Sun Jan 09 18:49:54 +0000 2022,1293455493457776640,equalitywarrio5,282,270,Wed Aug 12 07:53:22 +0000 2020,False,2022-01-09 10:49:54,2022-01-09,CF,P,1
T4,214540,1780339672528367956,"@cisombudsman Why .@USCIS .@USCISDirector can't process i765 , i485 and i131 togather for employment immigrants and issue EAD, AP with recipient of i485 ?

For employment immigrants what additionally you will check if perm and i140 approved?

Process smartly instead of wasting 3 resources? https://t.co/FACTMkAhG3",0,Tue Apr 16 20:57:09 +0000 2024,1293455493457776640,equalitywarrio5,283,270,Wed Aug 12 07:53:22 +0000 2020,False,2024-04-16 13:57:09,2024-04-16,UV,P,1
T4,231323,1780051230909415778,"@USCISDirector @USCIS Why .@USCIS .@USCISDirector can't process i765 , i485 and i131 togather for employment immigrants and issue EAD, AP with recipient of i485 ?

For employment immigrants what additionally you will check if perm and i140 approved. ?

Process smartly instead of wasting 3 resources ? https://t.co/rnE4BzzWdW",2,Tue Apr 16 01:50:59 +0000 2024,1293455493457776640,equalitywarrio5,283,270,Wed Aug 12 07:53:22 +0000 2020,False,2024-04-15 18:50:59,2024-04-15,UV,P,1
T4,533438,1774852374042964089,@Neon_Jon_ @MatthewParrott @4721_Archer @Malniganvandare @3bodhiprob @Gwensday3 @Jose1Pino You don’t need to want to be in favor of immigration just because you don’t believe in biological races which can be ranked by propensity to violence and intelligence. You present a strawman. I never said I wanted immigrants.,0,Mon Apr 01 17:32:35 +0000 2024,30079797,erikengheim,2408,311,Thu Apr 09 22:06:12 +0000 2009,False,2024-04-01 10:32:35,2024-04-01,F,A,0
T4,539519,1774706560763142211,"@MatthewParrott @Neon_Jon_ @KentuckyAnglo @3bodhiprob @Gwensday3 @Jose1Pino This is stats over trust. Baltics, Poland, Slovenia and much of Eastern Europe and Southern Europe have far fewer immigrants than us and yet much lower trust. Finland is much more homogenous than Norway. Yet trust is lower there. https://t.co/PV63r02ud8",0,Mon Apr 01 07:53:11 +0000 2024,30079797,erikengheim,2408,311,Thu Apr 09 22:06:12 +0000 2009,False,2024-04-01 00:53:11,2024-04-01,T,U,1
T4,212671,1780361102179606666,"@xeixeira146866 @noobestjohn @datepsych I am not trying to say that Norway is as diverse as the US, but I want to correct the stereotype that we are all homogenous blondes or something. Norway is a lot more diverse than most Americans imagine.

We had immigrants here even in the 60s. Also we have parallel societies.",0,Tue Apr 16 22:22:18 +0000 2024,30079797,erikengheim,2410,311,Thu Apr 09 22:06:12 +0000 2009,False,2024-04-16 15:22:18,2024-04-16,T,U,0
T4,530948,1774897712716021819,@Malniganvandare @MatthewParrott @Neon_Jon_ @3bodhiprob @Gwensday3 @Jose1Pino Okay that is an edge case. Unions here are also not super positive to immigration which is natural. A large influx of immigrants push particular low skilled wages down. But they embrace the people who come here once they come. They aren't excluding them from unions.,0,Mon Apr 01 20:32:45 +0000 2024,30079797,erikengheim,2408,311,Thu Apr 09 22:06:12 +0000 2009,False,2024-04-01 13:32:45,2024-04-01,T,U,1
T4,539415,1774711262057837054,@MatthewParrott @Neon_Jon_ @KentuckyAnglo @3bodhiprob @Gwensday3 @Jose1Pino You think I have a complete naive idea about immigration simply because I push back against all the worst racist assumptions you have. Do immigrants cause problems? Yes of course! But those problems can be managed if immigration is within a reasonable level. You ignore that.,0,Mon Apr 01 08:11:52 +0000 2024,30079797,erikengheim,2408,311,Thu Apr 09 22:06:12 +0000 2009,False,2024-04-01 01:11:52,2024-04-01,CF,I,1
T4,456478,1776054715467321764,"@Jeffreyhbaird @ToreeBlack @arghavan_salles The point you keep evading to talk about my kids instead is that the success of cherry picked immigrants of other races doesn't imply that African Americans have equal chance of that same success, because they 1) haven't been cherry picked by talent 2) face more racism.",0,Fri Apr 05 01:10:16 +0000 2024,30079797,erikengheim,2408,311,Thu Apr 09 22:06:12 +0000 2009,False,2024-04-04 18:10:16,2024-04-04,T,U,1
T4,539544,1774705500690485727,@MatthewParrott @Neon_Jon_ @KentuckyAnglo @3bodhiprob @Gwensday3 @Jose1Pino If multiculturalism is what caused distrust then why is trust in Slovenia and Poland so low? Nordic countries have far more immigrants than these countries. How about you try to be a bit more open minded in you analysis? https://t.co/I46IcnYJg4,0,Mon Apr 01 07:48:58 +0000 2024,30079797,erikengheim,2408,311,Thu Apr 09 22:06:12 +0000 2009,False,2024-04-01 00:48:58,2024-04-01,T,P,0
T4,99412,1781334580823232664,@classicaldemsoc @realschopenhaur Palestinians were not happy about Jewish immigrants coming into their land. They were not happy to embrace the multiculturalism. There is some double standard on the left about caring about preserving native populations except if they happen to look white.,0,Fri Apr 19 14:50:34 +0000 2024,30079797,erikengheim,2410,311,Thu Apr 09 22:06:12 +0000 2009,False,2024-04-19 07:50:34,2024-04-19,T,A,0
T4,52153,1781633964563693914,"9) I actually favor immigration restrictions, but I also try to be realistic and not paint a picture of imminent doom. Diverse societies can be successful and harmonious. Look at New Zealand for instance.",0,Sat Apr 20 10:40:12 +0000 2024,30079797,erikengheim,2410,311,Thu Apr 09 22:06:12 +0000 2009,False,2024-04-20 03:40:12,2024-04-20,T,A,0
T4,116108,1781932245290295451,@BritishAlba @TiceRichard It won't be Border Force acting alone. The Navy will be involved too.,0,Sun Apr 21 06:25:28 +0000 2024,1271274279934492673,frantruth,16801,17050,Fri Jun 12 02:53:21 +0000 2020,False,2024-04-20 23:25:28,2024-04-20,T,U,0
T2,1222206,1474649016470228999,@petertherin4 Instead I wish Viktor Orban from Hungary a Merry Christmas for protecting his people from the invasion of migrants who would cause them great harm - unlike Boris.,4,Sat Dec 25 07:51:37 +0000 2021,1271274279934492673,frantruth,16803,17037,Fri Jun 12 02:53:21 +0000 2020,False,2021-12-24 23:51:37,2021-12-24,F,A,0
T4,298035,1781017892743413763,"@calvinrobinson My prediction: Labour will give amnesty and citizenship to illegals already here, and therefore the vote. And to 16-year-olds too, to align with Wales.",0,Thu Apr 18 17:52:09 +0000 2024,1271274279934492673,frantruth,16801,17052,Fri Jun 12 02:53:21 +0000 2020,False,2024-04-18 10:52:09,2024-04-18,UV,A,0
T4,559000,1782165858757869910,@Tony40335450 The irony here is the vast majority of students want more asylum people here and will just see this as a random rape without making the connection..,5,Sun Apr 21 21:53:46 +0000 2024,1271274279934492673,frantruth,16805,17045,Fri Jun 12 02:53:21 +0000 2020,False,2024-04-21 14:53:46,2024-04-21,E,A,0
T3,1579779,1656117588244439041,@CNN Democrats want the migrants so they can accommodate them..,0,Wed May 10 02:02:56 +0000 2023,1271274279934492673,frantruth,16794,17025,Fri Jun 12 02:53:21 +0000 2020,False,2023-05-09 19:02:56,2023-05-09,E,A,1
T2,1376990,1479365122984488962,We need to kick out ALL migrants in the UK ....and I mean ALL....!,0,Fri Jan 07 08:11:45 +0000 2022,20811374,freespeechmarty,1158,4986,Fri Feb 13 22:02:07 +0000 2009,False,2022-01-07 00:11:45,2022-01-07,E,A,0
T3,1563554,1656253074162212867,"@JeremyVineOn5 Since 1997 over 15 million migrants have come to our country , UKs population is now 70 million , if Labour and lib dems get into government in 2025 the population will go up to 90 million with open borders",0,Wed May 10 11:01:19 +0000 2023,20811374,freespeechmarty,1157,4986,Fri Feb 13 22:02:07 +0000 2009,False,2023-05-10 04:01:19,2023-05-10,E,A,0
T2,1376984,1479365966270193664,@GBNEWS The UK has a population of 67 million ...... 9.7 million are migrants - not born here kick them ALL out enough is enough ....!,0,Fri Jan 07 08:15:06 +0000 2022,20811374,freespeechmarty,1158,4986,Fri Feb 13 22:02:07 +0000 2009,False,2022-01-07 00:15:06,2022-01-07,T,A,0
T4,653623,1781527894524588505,"My daily upkeep on the boat crossing and today 20th April ' 16,579 ' migrants crossed the english channel,  the invasion continues.... ! https://t.co/SUkykDZt7o",0,Sat Apr 20 03:38:43 +0000 2024,20811374,freespeechmarty,1159,4989,Fri Feb 13 22:02:07 +0000 2009,False,2024-04-19 20:38:43,2024-04-19,F,A,0
T3,1530364,1656316120511512578,"oh my god ,the barge is here to house illegal asylum seekers it can only house 550 , what a waste of money https://t.co/dbQ6ZLVMf1",0,Wed May 10 15:11:50 +0000 2023,20811374,freespeechmarty,1157,4986,Fri Feb 13 22:02:07 +0000 2009,False,2023-05-10 08:11:50,2023-05-10,E,A,0
T2,1360893,1473479292688474118,@SecMayorkas @POTUS @DHSgov @fema Any plans to give relief to frontline healthcare workers suffering in decades of green card backlog. It’s been two years now we are tired and also tired of getting ignored.,5,Wed Dec 22 02:23:33 +0000 2021,1365172991399706631,frontline_in,837,764,Fri Feb 26 05:33:10 +0000 2021,False,2021-12-21 18:23:33,2021-12-21,CF,P,1
T3,1519280,1654333813118365703,@raj_karnatak @arjunswritings If they can ease the travel for people already living in the US for decades on inhumane backlog there is hardly anyone in backlog who would want a green card.,1,Fri May 05 03:54:51 +0000 2023,1365172991399706631,frontline_in,836,764,Fri Feb 26 05:33:10 +0000 2021,False,2023-05-04 20:54:51,2023-05-04,UV,P,1
T2,1342630,1479669390064984064,@DGlaucomflecken @Surgeon_General @Surgeon_General please recommend @POTUS to end decades of inhuman green card backlog for frontline healthcare workers. US is the only country tortures frontline healthcare workers with immigration brutality while everywhere else in the world they get rewarded.,6,Sat Jan 08 04:20:48 +0000 2022,1365172991399706631,frontline_in,837,764,Fri Feb 26 05:33:10 +0000 2021,False,2022-01-07 20:20:48,2022-01-07,E,P,1
T4,76950,1781475706368565601,@karthikanant @AliMayorkas @HawleyMO @TheJusticeDept needs to investigate @USCIS regarding wrong doings against high skilled immigrants from India in EB2 and EB3 category,1,Sat Apr 20 00:11:21 +0000 2024,1365172991399706631,frontline_in,821,763,Fri Feb 26 05:33:10 +0000 2021,False,2024-04-19 17:11:21,2024-04-19,E,P,1
T3,1515803,1654695222993907713,@gsiskind This news could be good for high skilled immigrants. As good as news of Indian origin @VP would have kept her promising of fixing green card backlog. Although @VP never even talked about this issue forget about any fixing.,0,Sat May 06 03:50:58 +0000 2023,1365172991399706631,frontline_in,836,764,Fri Feb 26 05:33:10 +0000 2021,False,2023-05-05 20:50:58,2023-05-05,UV,P,1
T2,1220313,1474702346487746562,@Marsh4LL1 @BigIssue Why is it that homeless veterans are to be helped yet homeless perceived migrants are to be harassed?,1,Sat Dec 25 11:23:32 +0000 2021,29177890,gailmarie1958,2701,2642,Mon Apr 06 10:40:56 +0000 2009,False,2021-12-25 03:23:32,2021-12-25,CF,P,1
T4,405872,1776950919986356690,"@PeterStefanovi2 @cleggy261 It's amusing that many who support this also believe that we will become outnumbered by immigrants ok Muslims, while not realising that if their irrational and ridiculous claims of us becoming a Muslim country happened they have signed their right to go to a higher court 😉😂",0,Sun Apr 07 12:31:28 +0000 2024,29177890,gailmarie1958,2698,2639,Mon Apr 06 10:40:56 +0000 2009,False,2024-04-07 05:31:28,2024-04-07,CF,A,0
T3,1510985,1656356518822813697,@miffythegamer @Paul68958640 How do they know they are refugees? 🤔🤔🤔,0,Wed May 10 17:52:22 +0000 2023,29177890,gailmarie1958,2697,2641,Mon Apr 06 10:40:56 +0000 2009,False,2023-05-10 10:52:22,2023-05-10,CF,A,1
T2,1308736,1477623219532218374,"@OscarJ43943261 I have muted my thread,  got ridiculous and the mindset won't change, not interested in anything other then anti Muslim/immigrant mentality. Got the usual l am anti white, it's all covered up, no one talks about it, white men don't seek out Muslim girls to rape, muted their arses",0,Sun Jan 02 12:50:03 +0000 2022,29177890,gailmarie1958,2701,2642,Mon Apr 06 10:40:56 +0000 2009,False,2022-01-02 04:50:03,2022-01-02,CF,P,1
T3,1536751,1656200025976762371,"@dave43law Think the local elections showed them the ""will of the people"" and it isn't the refugees we want out but this despotic Tory government 🥰",0,Wed May 10 07:30:31 +0000 2023,29177890,gailmarie1958,2697,2641,Mon Apr 06 10:40:56 +0000 2009,False,2023-05-10 00:30:31,2023-05-10,CF,P,0
T2,1269685,1473064285047861261,@SuiKuet @fieryseahorse @LizMalafronte @aladetteinsane @ClassybelleRene The same mugs who are paying for economic migrants to be housed in4 star hotels.,0,Mon Dec 20 22:54:28 +0000 2021,268500159,geniousjeanny,1003,1391,Fri Mar 18 22:25:30 +0000 2011,False,2021-12-20 14:54:28,2021-12-20,E,A,0
T2,1089996,1479487498623533056,@MouldsSylvia @CT129 @DianewasHR @RishiSunak @BorisJohnson It’s obvious that for many it’s better to be a migrant than to have been born in Britain.Funny old country.,0,Fri Jan 07 16:18:01 +0000 2022,268500159,geniousjeanny,1003,1391,Fri Mar 18 22:25:30 +0000 2011,False,2022-01-07 08:18:01,2022-01-07,E,A,0
T2,1289878,1478408638653943808,"@duntrolynn @PetenShirl @ElspethMacpher7 As most immigrants will be housed and cared for,at the expense to taxpayers,in England,is it a grand master plan to water down Englishness.",0,Tue Jan 04 16:51:01 +0000 2022,268500159,geniousjeanny,1003,1391,Fri Mar 18 22:25:30 +0000 2011,False,2022-01-04 08:51:01,2022-01-04,E,A,0
T2,1274093,1472942556594020352,"@fieryseahorse @LizMalafronte @aladetteinsane @ClassybelleRene So who is paying the Bill for thousands of economic migrants to be housed in 4Star hotels,Father Christmas?",0,Mon Dec 20 14:50:46 +0000 2021,268500159,geniousjeanny,1003,1391,Fri Mar 18 22:25:30 +0000 2011,False,2021-12-20 06:50:46,2021-12-20,T,A,1
T2,1130114,1478410542171803654,@_Richard_F__ @FlowersEnglish @PetenShirl I worked for over 50 years for what I have but migrants are being brought in and not having worked a day are handed the keys to a new life without so much as lifting a https://t.co/wP6e1iZx6r I angry? You bet I am.,7,Tue Jan 04 16:58:35 +0000 2022,268500159,geniousjeanny,1003,1391,Fri Mar 18 22:25:30 +0000 2011,False,2022-01-04 08:58:35,2022-01-04,E,A,1
T2,1138519,1478731370939785218,"@jeff77531528 @Synyster63 @MissingBigDon @PennyLynn3 @Alan25_25 @HuntersArtWork @ReaIPatriots @TeekeeMon @Camille_Stone_ @SnoJustis @skeeduu @gruuv247 @MountainLiberal @EthanolFree90 @LisaNicholo @NanetteDonnelly @ConnieSueMesa @topleveltroll3 @MarkHoliday17 @RushvilleRockit @TeeterA5 @MinnesotaExpat @Jetson77 @instinctnaturel @cloudzzz757 @absurd_dad @furcopalypse @OnDaRight1 @BillTrumpWon @LadyOfTheOcean1 @Emma34770971 @TreatHunterDog @imvala @ItsBT50 @_No_Quarter_ @Angel_13_Rising @alshadowdancer @Argusarrow @MichaelRobison @GreenGuerilla1 @chriscr66024638 @jerbear714 @Grmpyii @amundston @InfectiousMasc1 @FactsB4Politics @Arizona_Sheriff @ThePoorMan95 @LarryWoolfolk2 @JackSpratCat How can you pass through numerous countries without asking for asylum till you get to America? 
🤔🤔🤔🤔",0,Wed Jan 05 14:13:26 +0000 2022,1267593994017681409,giddy_bunny,1629,1631,Mon Jun 01 23:09:00 +0000 2020,False,2022-01-05 06:13:26,2022-01-05,E,A,1
T3,1519633,1653966149434982403,"@beerburp23 Oopsie! White Mayor!
Sanctuary city 👍 https://t.co/3ljFPYCAsu",0,Thu May 04 03:33:53 +0000 2023,1267593994017681409,giddy_bunny,1632,1633,Mon Jun 01 23:09:00 +0000 2020,False,2023-05-03 20:33:53,2023-05-03,E,A,1
