,origin,Unnamed: 0,id,text,CreatedAt,author.userName,createdDate,misinformation,stance,isUSRelated,notes,cleaned_text
2243,T4,153181,1.78184e+18,Fighting rages at Myanmar’s border with Thailand as rebels target junta troops https://t.co/y2VYGoZbY9,Sun Apr 21 00:35:20 +0000 2024,guardian,4/20/24,,,,,fighting rage Myanmars border Thailand rebel target junta troop
2244,T2,1457569,1.48047e+18,@PappeP @benhabib6 @DjokerNole Most of the dinghies are escorted in by border force. I don’t see much difference other than how much money the passenger has.,Mon Jan 10 09:40:57 +0000 2022,hammer_mo,1/10/22,,,,,dinghy escorted border force see much difference much money passenger
2245,T2,1322597,1.48049e+18,"@PappeP @benhabib6 @DjokerNole Asylum seekers can only seek asylum if they present themselves to the authorities when they land. Most are intercepted before they land, which is even better.

Few arrive then run off in to the night. Doing so upsets their chances of a later claiming asylum or claiming benefits.",Mon Jan 10 10:51:36 +0000 2022,hammer_mo,1/10/22,,,,,asylum seeker seek asylum present authority land intercepted land even better Few arrive run night Doing upset chance later claiming asylum claiming benefit
2246,T2,1420661,1.48051e+18,"@darrengrimes_ Sorry, Crafty.

It’s close, but hypocrite of the year is still going to Nigel and his moaning about an Eastern European falling foul of Australian-style immigration rules.",Mon Jan 10 11:41:38 +0000 2022,hammer_mo,1/10/22,,,,,Sorry Crafty close hypocrite year still going Nigel moaning eastern european falling foul Australianstyle immigration rule
2247,T2,1250063,1.47398e+18,"@DavidHadley1973 @DaiJenkins1 @Steve_Laws_ You got what you claimed to be the answer to asylum seekers.

And guess what. It made the problem worse.

That’s why nobody listens to you anymore.",Thu Dec 23 11:35:57 +0000 2021,hammer_mo,12/23/21,,,,,got claimed answer asylum seeker guess made problem worse nobody listens anymore
2248,T2,1323452,1.48047e+18,"@benhabib6 @DjokerNole I’m old enough to remember when people were complaining about all those asylum seekers coming to U.K. who probably aren’t vaccinated and probably have covid.

I guess they should have come on a private jet, rather than a private dinghy.",Mon Jan 10 09:20:36 +0000 2022,hammer_mo,1/10/22,,,,,old enough remember people complaining asylum seeker coming YOUK probably vaccinated probably covid guess come private jet rather private dinghy
2249,T4,473024,1.77582e+18,"#25thAmendmentNow 

Corrupt, incompetent #DemocratsAreDestroyingAmerica with their new voter base, aka illegal aliens:

Hagerty: Democrats Will Win Elections by Inflating Census with Illegal Immigrants in Blue States https://t.co/binkg3QdFt via @BreitbartNews",Thu Apr 04 09:39:18 +0000 2024,hb348,4/4/24,,,,,thamendmentnow Corrupt incompetent DemocratsAreDestroyingAmerica new voter base aka illegal alien Hagerty Democrats Will Win Elections inflating Census Illegal immigrant Blue States via
2250,T4,323673,1.78092e+18,"#TRUMP2024ToSaveAmerica 🇺🇸 

American taxpayers are 35 trillion in debt, Dems open border has millions of illegal aliens invading & living off of free gov handouts paid for by the same taxpayers!! 
   
Yet the dc swamp’s obsession with foreign aid, aka corrupt USA politicians & corrupt foreign politicians stealing most of aid $ before it reaches the people it was intended for!!!
   Are they printing billions of $ & destroying the dollar, are they stealing for domestic aid for foreign aid?? I assume both!!",Thu Apr 18 11:39:24 +0000 2024,hb348,4/18/24,,,,,trumptosaveamerica american taxpayer trillion debt Dems open border million illegal alien invading living free gov handout paid taxpayer yet dc swamp obsession foreign aid aka corrupt USA politician corrupt foreign politician stealing aid reach people intended Are printing billion destroying dollar stealing domestic aid foreign aid assume
2251,T4,227089,1.78017e+18,"Corrupt, incompetent #DemocratsAreDestroyingAmerica 

Remember, gov pays for nothing, taxpayers pay for everything:

San Diego to Receive Additional $39 Million for Illegal Immigrants https://t.co/lqanvLuQvG via @BreitbartNews",Tue Apr 16 09:41:33 +0000 2024,hb348,4/16/24,,,,,Corrupt incompetent DemocratsAreDestroyingAmerica Remember gov pay nothing taxpayer pay everything San Diego Receive Additional Million Illegal Immigrants via
2252,T2,1127966,1.47846e+18,2200 Migrants Cross into One Texas Border Sector over New Year‘s Weekend https://t.co/LZE5QRLY9s via @BreitbartNews,Tue Jan 04 20:17:59 +0000 2022,hb348,1/4/22,,,,,migrant Cross One Texas Border Sector New Years Weekend via
2253,T4,411417,1.78053e+18,"America is 35 trillion $ in debt, with millions of illegals getting a free ride, &amp; the swamp wants a blank check for foreign aid, aka money laundering??

Nolte: Swing-State Voters Sour on Endless Ukraine Funding https://t.co/fkjLy7n2F6 via @BreitbartNews",Wed Apr 17 09:37:56 +0000 2024,hb348,4/17/24,,,,,America trillion debt million illegals getting free ride amp swamp want blank check foreign aid aka money laundering Nolte SwingState Voters Sour Endless Ukraine Funding via
2254,T2,1401410,1.48066e+18,"@kausmickey 2/ .@MarkSKrikorian comes in for the save! 😉
""Solution: More #immigration!"" 
https://t.co/PDIUWCmteJ @bethanymac12 @caroljsroth @John_Kass @niklassvensson",Mon Jan 10 21:38:20 +0000 2022,hbbtruth,1/10/22,,,,,come save Solution immigration
2255,T3,1575423,1.65616e+18,"@CWBChicago @kausmickey @mirandadevine @SethBarronNYC 
@GoodwinMJ 
"".@CWBChicago first reported that #Venezuelan migrants, including children, were sleeping on the floors of [#Chicago] police station lobbies.""
Guess @MeetThePress @ThisWeekABC keep forgetting to ask Sen. Durbin abt this, huh? https://t.co/71vADPGoIE",Wed May 10 04:46:05 +0000 2023,hbbtruth,5/9/23,,,,,first reported Venezuelan migrant including child sleeping floor Chicago police station lobby Guess keep forgetting ask Sen Durbin huh
2256,T4,518423,1.77521e+18,"@kausmickey @Johnnydontlike
@lindbergpolemik @dagenssamhalle @nfergus
@GoodwinMJ @EvaVlaar 
MT @EjmEj 5 weeks after @nicolegelinas 1st broke story of #NYC Mayor Adams's debit card handout to city-sheltered illegal immigrants, it's still a 💰 head-shaker…https://t.co/rrSI9j2g07",Tue Apr 02 17:07:48 +0000 2024,hbbtruth,4/2/24,,,,,MT week st broke story NYC Mayor Adamss debit card handout citysheltered illegal immigrant still headshaker
2257,T2,1104839,1.47951e+18,"After weeks of needless detention by DHS in four different facilities, @humanrights1st’s client – a student activist from Nicaragua seeking asylum in the US – is finally free and reunited with his sister. They wanted to share this video of their reunion! https://t.co/HBJS0wJhyl",Fri Jan 07 17:30:51 +0000 2022,humanrights1st,1/7/22,,,,,week needless detention DHS four different facility client student activist Nicaragua seeking asylum US finally free reunited sister wanted share video reunion
2258,T3,1510124,1.65636e+18,"We condemn the #Biden admin’s decision to enact an #AsylumBan that will illegally bar many refugees from asylum protections in the U.S. After he campaigned on promises to uphold asylum, @POTUS's asylum ban is a grave legal, moral, &amp; political mistake.🧵⤵️
https://t.co/I9TIKK6GVu",Wed May 10 18:02:53 +0000 2023,humanrights1st,5/10/23,,,,,condemn Biden admins decision enact AsylumBan illegally bar many refugee asylum protection yous campaigned promise uphold asylum asylum ban grave legal moral amp political mistake
2259,T3,1510123,1.65636e+18,"Biden's #AsylumBan, modeled off Trump's prior bans, deems refugees ineligible based on their manner of entry &amp; transit through other countries. While it rescinds Trump's previous bans, it takes elements from both. This is a clear violation of international &amp; U.S. asylum law.",Wed May 10 18:02:54 +0000 2023,humanrights1st,5/10/23,,,,,bidens AsylumBan modeled Trumps prior ban deems refugee ineligible based manner entry amp transit country rescinds Trumps previous ban take element clear violation international amp YOUS asylum law
2260,T2,1290175,1.47189e+18,"Proud to have partnered w/ @wrcommission in leading 240 organizations in this letter to the Biden admin!

It's time to:
🛑 End Title 42
✖️ End MPP
✅ Restart Asylum",Fri Dec 17 17:25:35 +0000 2021,humanrights1st,12/17/21,,,,,proud partnered w leading organization letter Biden admin time end Title End MPP Restart Asylum
2261,T2,1193918,1.47655e+18,"It's never too early to get a jump start on those New Year's resolutions!

Many thanks to @TheWUFoundation for partnering with us this year to bring yoga classes promoting accessibility, inclusivity, sustainability + FUN to asylum-seeking youth. https://t.co/boFbrL5J0x",Thu Dec 30 14:02:02 +0000 2021,humanrights1st,12/30/21,,,,,never early get jump start New Years resolution many thanks partnering u year bring yoga class promoting accessibility inclusivity sustainability FUN asylumseeking youth
2262,T4,738757,1.78105e+18,"We are deeply concerned about the #Biden admin's plans to deport Haitian asylum seekers back to #Haiti. Given the conditions on the ground, we implore you to halt all flight returns to Haiti. @SecMayorkas @SecBlinken @POTUS",Thu Apr 18 20:04:28 +0000 2024,humanrights1st,4/18/24,,,,,deeply concerned Biden admins plan deport Haitian asylum seeker back Haiti Given condition ground implore halt flight return haiti
2263,T3,1556400,1.65605e+18,"On the same day Title 42 is set to expire, the House will vote on a GOP border package that would end the universal right to seek asylum. https://t.co/oX6O8SwyHy",Tue May 09 21:31:44 +0000 2023,immcouncil,5/9/23,,,,,day Title set expire House vote GOP border package would end universal right seek asylum
2264,T3,1528281,1.65632e+18,The American Immigration Council strongly opposes H.R. 2 Secure the Border Act of 2023 because it would dismantle the U.S. asylum system and cause immeasurable harm to immigrant communities.,Wed May 10 15:46:07 +0000 2023,immcouncil,5/10/23,,,,,american Immigration Council strongly opposes HR Secure Border Act would dismantle YOUS asylum system immeasurable harm immigrant community
2265,T3,1506996,1.65639e+18,"Today, @POTUS &amp; his administration announced the implementation of an asylum transit ban that will penalize asylum seekers who don’t apply for protection in other nations that they transit through on their way to the United States. Read our full response: https://t.co/BlHlJ0eeCE",Wed May 10 20:07:59 +0000 2023,immcouncil,5/10/23,,,,,today amp administration announced implementation asylum transit ban penalize asylum seeker apply protection nation transit way United States Read full response
2266,T2,1133553,1.47328e+18,"We urge @USCIS to expand premium processing to ensure the agency remains solvent while efficiently and effectively adjudicating all immigration benefit applications and petitions.
https://t.co/e91PZnL2Os",Tue Dec 21 13:29:43 +0000 2021,immcouncil,12/21/21,,,,,urge expand premium processing ensure agency remains solvent efficiently effectively adjudicating immigration benefit application petition
2267,T3,1569011,1.6466e+18,"Today, the Biden Administration has unveiled a plan to expand access to Affordable Care Act and Medicaid coverage for #DACA recipients. The American Immigration Council applauds these efforts and has issued the following response. https://t.co/LiVxYjYPI6",Thu Apr 13 19:34:48 +0000 2023,immcouncil,4/13/23,,,,,today Biden Administration unveiled plan expand access Affordable Care Act Medicaid coverage DACA recipient american Immigration Council applauds effort issued following response
2268,T4,153077,1.78071e+18,Today's budget hearing on #ICE's FY 2025 request highlights the critical importance of #transparency in immigration enforcement funding. We must ensure taxpayer dollars are allocated responsibly and in alignment with American values. 🧵1/4,Wed Apr 17 21:19:56 +0000 2024,immcouncil,4/17/24,,,,,today budget hearing ICEs FY request highlight critical importance transparency immigration enforcement funding must ensure taxpayer dollar allocated responsibly alignment american value
2269,T2,1289410,1.47193e+18,Asylum seekers can now apply for driving licences https://t.co/XcnC3Nc0Nj,Fri Dec 17 19:40:33 +0000 2021,irishexaminer,12/17/21,,,,,asylum seeker apply driving licence
2270,T4,671946,1.78139e+18,Protesters in standoff near migrant camp in Dublin https://t.co/NpYoR6XvX4,Fri Apr 19 18:41:36 +0000 2024,irishexaminer,4/19/24,,,,,protester standoff near migrant camp Dublin
2271,T4,747467,1.78098e+18,Hiqa inspection finds pests and overcrowding in asylum seeker accommodation centres https://t.co/K1MwxLTDrX,Thu Apr 18 15:38:07 +0000 2024,irishexaminer,4/18/24,,,,,Hiqa inspection find pest overcrowding asylum seeker accommodation centre
2272,T2,1339119,1.48052e+18,Novak Djokovic still facing prospect of deportation despite winning visa appeal https://t.co/xIS90xa4cq,Mon Jan 10 12:31:09 +0000 2022,irishexaminer,1/10/22,,,,,Novak Djokovic still facing prospect deportation despite winning visa appeal
2273,T4,559702,1.78067e+18,"'I am 51, and the rental crisis may force me to emigrate' https://t.co/NcKXUvxcvE",Wed Apr 17 18:39:37 +0000 2024,irishexaminer,4/17/24,,,,,rental crisis may force emigrate
2274,T2,1312349,1.4703e+18,"@Patjfco @SebastienneL My thoughts?
There is some truth in what she is saying.
Let's compare what was said in the UK about would be Jewish refugees in the 30s and what was said about Turks, about asylum seekers during #euref and now.",Mon Dec 13 07:48:59 +0000 2021,jacquep,12/12/21,,,,,thought truth saying let u compare said UK would jewish refugee said Turks asylum seeker euref
2275,T3,1519672,1.65554e+18,"@Matthew_Hodson @Frances_Coppola Their complain was that ONLY 900000 of us might be at risk of deportation. 
At risk of deportation for having moved to the UK in good faith and in respect of the law of free movement.
Yet the Sun wanted those near million gone and all the others too.",Mon May 08 11:34:04 +0000 2023,jacquep,5/8/23,,,,,complain ONLY u might risk deportation risk deportation moved UK good faith respect law free movement yet Sun wanted near million gone others
2276,T2,1088596,1.47987e+18,"Cumbria county council: NIMBY

Concern over asylum seeker Barrow hotel plan
https://t.co/YeAc9TbtQe",Sat Jan 08 17:48:42 +0000 2022,jacquep,1/8/22,,,,,Cumbria county council NIMBY Concern asylum seeker Barrow hotel plan
2277,T2,1303660,1.47101e+18,"@DrNShastriHurst @Conservatives Hi Neil, you are Tory and the Tories are bringing a full assault against Human Rights, asylum seekers, people eligible to other citizenships, the right to protest and so on.
Why elect another fascistic MP?",Wed Dec 15 06:48:20 +0000 2021,jacquep,12/14/21,,,,,Hi Neil tory Tories bringing full assault Human Rights asylum seeker people eligible citizenship right protest elect another fascistic mp
